,country,year,hdi,life_expectancy,population,continent,EFConsPerCap,EFConsTotGHA,BiocapPerCap,BiocapTotGHA
1285,"Micronesia, Fed. Sts.",2013,0.639,68.862,103702.0,Oceania,4.668686396,484226.8264,3.775817488,391620.2469
1286,"Micronesia, Fed. Sts.",2014,0.637,68.96600000000001,104015.0,Oceania,5.68478836,591468.1128,3.829960065,398484.3601
1287,Moldova,2000,0.597,67.006,3639592.0,Europe,1.421105711,5970192.767999999,0.861098635,3617552.729
1288,Moldova,2001,0.607,67.185,3631462.0,Europe,1.679952308,7031456.789,1.086944805,4549418.095
1289,Moldova,2002,0.617,67.362,3623062.0,Europe,1.6664681909999999,6960254.207,1.080644257,4513472.728999999
1290,Moldova,2003,0.63,67.521,3612874.0,Europe,1.755891336,7325034.226,0.943742649,3937001.7180000003
1291,Moldova,2004,0.64,67.665,3603945.0,Europe,1.8965080019999998,7901554.267999999,1.118279208,4659165.074
1292,Moldova,2005,0.648,67.82,3595187.0,Europe,1.9630511640000001,8161797.379,1.09741233,4562722.174
1293,Moldova,2006,0.6559999999999999,68.02199999999999,3585209.0,Europe,1.8687486430000002,7745308.88,1.004472325,4163186.122
1294,Moldova,2007,0.6609999999999999,68.30199999999999,3576910.0,Europe,1.657480258,6842840.881,0.7112768079999999,2936477.8210000005
1295,Moldova,2008,0.6679999999999999,68.671,3570108.0,Europe,2.205587124,9067543.443,1.222250242,5024878.433
1296,Moldova,2009,0.664,69.119,3565604.0,Europe,1.60307725,6565899.925,0.9204990059999999,3770189.087
1297,Moldova,2010,0.672,69.616,3562045.0,Europe,1.8393551080000001,7512809.114,1.023978783,4182420.841
1298,Moldova,2011,0.679,70.117,3559986.0,Europe,1.757252346,7165741.294,1.011413218,4124350.994
1299,Moldova,2012,0.6859999999999999,70.577,3559519.0,Europe,1.6737163469999998,6819975.686000001,0.8143502770000001,3318273.789
1300,Moldova,2013,0.696,70.961,3558566.0,Europe,1.8075074169999998,7363260.967999999,1.059639947,4316665.807
1301,Moldova,2014,0.701,71.258,3556397.0,Europe,1.927385013,7848967.252,1.160120237,4724404.148
1302,Mongolia,2000,0.588,62.869,2397436.0,Asia,7.489161786,17954815.59,19.02884966,45620524.21
1303,Mongolia,2001,0.599,63.318999999999996,2419776.0,Asia,6.826520791,16518337.02,18.79002842,45466795.09
1304,Mongolia,2002,0.609,63.777,2443659.0,Asia,6.079901179,14856238.53,18.55491075,45338924.42
1305,Mongolia,2003,0.621,64.23,2469286.0,Asia,6.002410239,14820191.21,16.93330914,41809018.27
1306,Mongolia,2004,0.637,64.671,2496832.0,Asia,6.187220824,15447139.98,16.64338405,41552207.45
1307,Mongolia,2005,0.649,65.104,2526446.0,Asia,6.849232531,17304243.19,16.29104765,41158516.54
1308,Mongolia,2006,0.6609999999999999,65.539,2558012.0,Asia,7.376599439,18872881.99,16.39935733,41957427.42
1309,Mongolia,2007,0.6729999999999999,65.987,2591670.0,Asia,7.7816785070000005,20176180.63,16.3469455,42384033.84
1310,Mongolia,2008,0.6859999999999999,66.449,2628131.0,Asia,8.19170987,21541493.05,16.36212544,43026989.12
1311,Mongolia,2009,0.693,66.92,2668289.0,Asia,8.334998248,22250861.84,16.40779159,43801749.32
1312,Mongolia,2010,0.701,67.383,2712650.0,Asia,7.416254752,20117776.96,16.31097418,44246125.79
1313,Mongolia,2011,0.7120000000000001,67.82,2761516.0,Asia,7.954221701,21946255.01,15.96298051,44042981.72
1314,Mongolia,2012,0.72,68.215,2814226.0,Asia,8.641681231,24268779.83,15.60537818,43825209.12
1315,Mongolia,2013,0.7290000000000001,68.558,2869107.0,Asia,9.187027482000001,26267272.65,15.24483752,43587580.89
1316,Mongolia,2014,0.733,68.847,2923896.0,Asia,9.49986957,27643386.58,14.95869314,43527854.16
1317,Morocco,2000,0.53,68.722,28849621.0,Africa,1.2474197340000002,36113549.25,0.5747148320000001,16638338.98
1318,Morocco,2001,0.54,69.209,29181832.0,Africa,1.391555046,40704376.66,0.699572222,20463187.05
1319,Morocco,2002,0.551,69.738,29512368.0,Africa,1.420609816,41958562.73,0.7326868940000001,21640346.74
1320,Morocco,2003,0.561,70.296,29843937.0,Africa,1.493121726,44513988.92,0.8696048609999999,25925268.15
1321,Morocco,2004,0.569,70.873,30179285.0,Africa,1.58151547,47592702.56,0.859263975,25857916.4
1322,Morocco,2005,0.575,71.456,30521070.0,Africa,1.4674156440000001,44588158.07,0.686029111,20845337.54
1323,Morocco,2006,0.581,72.029,30869346.0,Africa,1.65294498,50731196.21,0.8892003740000001,27290804.71
1324,Morocco,2007,0.589,72.58,31225881.0,Africa,1.523850394,47256582.9,0.599686211,18597049.47
1325,Morocco,2008,0.596,73.097,31596855.0,Africa,1.7055408269999999,53469557.69,0.705370196,22113708.34
1326,Morocco,2009,0.603,73.572,31989897.0,Africa,1.86407132,59119021.93,0.9043550929999999,28681621.76
1327,Morocco,2010,0.612,73.999,32409639.0,Africa,1.752883325,56281050.58,0.8384596590000001,26921010.53
1328,Morocco,2011,0.623,74.377,32858823.0,Africa,1.845412865,60034971.31,0.839436183,27308537.9
1329,Morocco,2012,0.634,74.717,33333789.0,Africa,1.727344601,56975078.43,0.703242328,23195885.06
1330,Morocco,2013,0.64,75.02600000000001,33824769.0,Africa,1.771788682,59271113.84,0.836421815,27980567.39
1331,Morocco,2014,0.645,75.309,34318082.0,Africa,1.7495625830000001,59347260.92,0.770368905,26131837.09
1332,Mozambique,2000,0.298,48.348,18067687.0,Africa,0.8034390309999999,14674412.19,2.754034981,50301071.9
1333,Mozambique,2001,0.311,48.858999999999995,18588758.0,Africa,0.806685777,15159562.1,2.685113429,50459726.64
1334,Mozambique,2002,0.318,49.406000000000006,19139658.0,Africa,0.790783507,15300632.22,2.602753739,50359899.24
1335,Mozambique,2003,0.332,50.007,19716598.0,Africa,0.853064041,17000286.74,2.566782992,51152134.85
1336,Mozambique,2004,0.341,50.663000000000004,20312705.0,Africa,0.904087636,18554770.66,2.497548889,51257693.4
1337,Mozambique,2005,0.353,51.361999999999995,20923070.0,Africa,0.8249470659999999,17428408.53,2.379726469,50275765.33
1338,Mozambique,2006,0.36,52.07899999999999,21547463.0,Africa,0.8481879990000001,18437826.24,2.354728488,51186853.33
1339,Mozambique,2007,0.37200000000000005,52.785,22188387.0,Africa,0.803293895,17961329.86,2.27899887,50957502.24
1340,Mozambique,2008,0.382,53.458999999999996,22846758.0,Africa,0.788636872,18134626.32,2.196749632,50514038.98
1341,Mozambique,2009,0.39,54.096000000000004,23524063.0,Africa,0.815421391,19282922.61,2.187331538,51725580.46
1342,Mozambique,2010,0.397,54.7,24221405.0,Africa,0.887580485,21587288.76,2.2006376569999997,53522808.77
1343,Mozambique,2011,0.4,55.288000000000004,24939005.0,Africa,1.029445517,25753535.95,2.1614344919999997,54072391.38
1344,Mozambique,2012,0.405,55.878,25676606.0,Africa,0.935813595,24081198.02,2.093261793,53865697.22
1345,Mozambique,2013,0.409,56.483000000000004,26434372.0,Africa,0.870259097,23033320.9,1.9292847709999998,51062764.39
1346,Mozambique,2014,0.414,57.099,27212382.0,Africa,0.869687212,23669668.74,1.89674526,51622389.5
1347,Myanmar,2000,0.42700000000000005,62.133,46095462.0,Asia,1.062852016,50665943.88,1.7315990330000002,82544980.95
1348,Myanmar,2001,0.435,62.452,46627994.0,Asia,1.078158432,51962599.48,1.7530072730000001,84487411.25
1349,Myanmar,2002,0.445,62.757,47140220.0,Asia,1.111338513,54111072.19,1.7908290569999998,87195466.76
1350,Myanmar,2003,0.455,63.04600000000001,47624894.0,Asia,1.177245793,57863985.23,1.784088133,87691499.93
1351,Myanmar,2004,0.465,63.323,48073707.0,Asia,1.275006759,63218406.15,1.859514422,92199933.11
1352,Myanmar,2005,0.474,63.597,48482614.0,Asia,1.32625758,66292586.21,1.8779560880000001,93869070.23
1353,Myanmar,2006,0.484,63.88,48846474.0,Asia,1.408762047,70939060.32,1.9725508530000002,99328984.83
1354,Myanmar,2007,0.493,64.181,49171586.0,Asia,1.438243661,72917228.82,2.006726457,101738624.9
1355,Myanmar,2008,0.504,64.501,49479752.0,Asia,1.4686993119999998,74947725.91,2.069451286,105604099.1
1356,Myanmar,2009,0.515,64.83800000000001,49800690.0,Asia,1.499019427,77004177.1,2.05981787,105812224.4
1357,Myanmar,2010,0.526,65.178,50155896.0,Asia,1.557374303,80567644.84,2.0628155230000003,106715635.5
1358,Myanmar,2011,0.5329999999999999,65.506,50553031.0,Asia,1.4192728540000001,73980163.01,1.956147175,101964950.9
1359,Myanmar,2012,0.54,65.805,50986514.0,Asia,1.380870256,72556171.66,1.848864986,97146393.51
1360,Myanmar,2013,0.547,66.066,51448196.0,Asia,1.4477938280000002,76709619.76,1.89104014,100194494.0
1361,Myanmar,2014,0.552,66.285,51924182.0,Asia,1.5486777840000001,82757003.29,1.881640049,100549574.2
1362,Namibia,2000,0.556,55.608000000000004,1899257.0,Africa,3.1436870669999997,5966560.716,8.345491184,15839324.58
1363,Namibia,2001,0.556,54.798,1933596.0,Africa,2.8495545,5502518.262999999,8.213451377,15860256.82
1364,Namibia,2002,0.5539999999999999,54.145,1962147.0,Africa,2.751000555,5385771.337,8.083093397999999,15824676.1
1365,Namibia,2003,0.5589999999999999,53.693000000000005,1986535.0,Africa,2.9031340510000003,5749744.168,7.958338607000001,15761728.59
1366,Namibia,2004,0.565,53.48,2009228.0,Africa,2.72086287,5449180.878,7.882002266000001,15785601.14
1367,Namibia,2005,0.57,53.563,2032196.0,Africa,3.020314452,6122268.091,7.742353062,15693982.15
1368,Namibia,2006,0.578,53.983000000000004,2055734.0,Africa,1.984994968,4077020.711,7.655953536,15724715.49
1369,Namibia,2007,0.589,54.711999999999996,2079915.0,Africa,2.044834674,4259738.089,7.503407573,15630872.97
1370,Namibia,2008,0.598,55.696999999999996,2106375.0,Africa,1.898816371,4017325.702,7.402272759,15660988.12
1371,Namibia,2009,0.604,56.883,2137040.0,Africa,2.414153646,5196128.0,7.301672062000001,15715827.66
1372,Namibia,2010,0.612,58.18899999999999,2173170.0,Africa,2.574886474,5648373.687999999,7.1543763039999995,15694125.27
1373,Namibia,2011,0.619,59.527,2215621.0,Africa,2.555255131,5724180.109,6.963232177999999,15598753.58
1374,Namibia,2012,0.625,60.815,2263934.0,Africa,2.663955612,6104853.618,6.813196763,15613461.7
1375,Namibia,2013,0.632,61.982,2316520.0,Africa,2.202049852,5167308.355,6.645125106,15593384.71
1376,Namibia,2014,0.637,62.981,2370992.0,Africa,2.086595475,5013797.028,6.518649047,15663401.75
1377,Nepal,2000,0.446,62.386,23740911.0,Asia,0.8901734729999999,21132806.91,0.56454233,13402291.15
1378,Nepal,2001,0.447,63.082,24161777.0,Asia,0.879646701,21235463.38,0.571759785,13802796.01
1379,Nepal,2002,0.457,63.745,24566342.0,Asia,0.90431154,22171006.03,0.579876879,14216841.44
1380,Nepal,2003,0.46299999999999997,64.376,24950623.0,Asia,0.903692426,22473836.92,0.574776874,14294068.83
1381,Nepal,2004,0.469,64.973,25309449.0,Asia,0.929624792,23424778.12,0.581503497,14652783.05
1382,Nepal,2005,0.47600000000000003,65.53699999999999,25640287.0,Asia,0.9262215079999999,23624947.49,0.574830041,14662075.33
1383,Nepal,2006,0.486,66.066,25940618.0,Asia,0.887062606,22881159.66,0.568138076,14654724.43
1384,Nepal,2007,0.49200000000000005,66.565,26214847.0,Asia,0.880245222,22942359.02,0.5587394139999999,14562760.37
1385,Nepal,2008,0.502,67.036,26475859.0,Asia,0.892271045,23489213.03,0.575569783,15151989.19
1386,Nepal,2009,0.515,67.484,26741103.0,Asia,0.895589546,23816143.41,0.56700683,15078242.07
1387,Nepal,2010,0.529,67.914,27023137.0,Asia,0.9743733309999999,26187160.58,0.571596845,15362179.87
1388,Nepal,2011,0.5379999999999999,68.329,27327147.0,Asia,0.996888384,27094627.98,0.592176003,16094869.57
1389,Nepal,2012,0.545,68.732,27649925.0,Asia,1.007278063,27700650.37,0.614784542,16906882.28
1390,Nepal,2013,0.551,69.126,27985310.0,Asia,0.987133048,27476848.38,0.582108182,16202981.24
1391,Nepal,2014,0.555,69.51100000000001,28323241.0,Asia,1.026344543,28916948.79,0.606700284,17093598.02
1392,Netherlands,2000,0.878,77.9878048780488,15925513.0,Europe,6.329652816,100603501.9,0.962615752,15299814.76
1393,Netherlands,2001,0.882,78.19024390243901,16046180.0,Europe,6.5948917510000005,105415390.3,0.937198559,14980557.02
1394,Netherlands,2002,0.8809999999999999,78.2926829268293,16148929.0,Europe,6.555551437,105389669.7,0.929839448,14948471.27
1395,Netherlands,2003,0.885,78.4926829268293,16225302.0,Europe,6.618238924,106999718.6,0.923684693,14933580.27
1396,Netherlands,2004,0.888,79.0951219512195,16281779.0,Europe,6.484147235,105389441.2,0.93100375,15131976.72
1397,Netherlands,2005,0.893,79.34634146341459,16319868.0,Europe,6.773241538,110617868.9,0.904319544,14768984.71
1398,Netherlands,2006,0.899,79.6975609756098,16346101.0,Europe,7.025725464,115229623.2,0.886822808,14544869.21
1399,Netherlands,2007,0.905,80.0975609756098,16381696.0,Europe,7.045560039,115991054.9,0.879247007,14475043.48
1400,Netherlands,2008,0.9059999999999999,80.25121951219509,16445593.0,Europe,7.1283248839999995,117759217.0,0.902810683,14914342.55
1401,Netherlands,2009,0.9059999999999999,80.5487804878049,16530388.0,Europe,5.653720333,93711540.85,0.917750188,15211892.19
1402,Netherlands,2010,0.9109999999999999,80.7024390243902,16615394.0,Europe,6.507079918,108223147.8,0.901006228,14985174.83
1403,Netherlands,2011,0.9209999999999999,81.2048780487805,16693074.0,Europe,6.28382528,104876418.0,0.866672782,14464682.4
1404,Netherlands,2012,0.922,81.10487804878049,16754962.0,Europe,6.361640126,106553023.9,0.8599152170000001,14402978.61
1405,Netherlands,2013,0.9229999999999999,81.3048780487805,16804432.0,Europe,5.645801068,94901394.9,0.86120219,14476119.17
1406,Netherlands,2014,0.9229999999999999,81.7073170731707,16865008.0,Europe,5.9234730870000005,99917144.04,0.8642240440000001,14577731.18
1407,New Zealand,2000,0.868,78.6365853658537,3857700.0,Oceania,6.087283459,23486139.54,12.54811913,48413529.41
1408,New Zealand,2001,0.873,78.6926829268293,3880500.0,Oceania,6.322481571,24701365.92,12.40635915,48470527.53
1409,New Zealand,2002,0.8809999999999999,78.84634146341459,3948500.0,Oceania,6.203133205,24574952.52,11.65024991,46154794.52
1410,New Zealand,2003,0.884,79.14634146341459,4027200.0,Oceania,6.44387893,25905681.76,11.39421724,45807031.59
1411,New Zealand,2004,0.8859999999999999,79.5487804878049,4087500.0,Oceania,5.766088224,23518605.49,11.15570171,45501653.33
1412,New Zealand,2005,0.888,79.85121951219509,4133900.0,Oceania,6.032830766,24943946.55,10.97005922,45357906.0
1413,New Zealand,2006,0.8909999999999999,80.0487804878049,4184600.0,Oceania,5.6942578489999995,23845160.73,10.71387871,44865225.07
1414,New Zealand,2007,0.894,80.1512195121951,4223800.0,Oceania,5.944671774,25193637.99,10.64318846,45106045.76
1415,New Zealand,2008,0.895,80.35121951219509,4259800.0,Oceania,5.753757867999999,24657038.22,10.49325326,44967576.42
1416,New Zealand,2009,0.899,80.7024390243902,4302600.0,Oceania,4.860124327,21040061.99,10.43368432,45168672.69
1417,New Zealand,2010,0.9009999999999999,80.7024390243902,4350700.0,Oceania,5.363766153,23434454.08,10.28877057,44951945.05
1418,New Zealand,2011,0.904,80.9048780487805,4384000.0,Oceania,6.04323963,26617327.97,10.15100677,44709906.1
1419,New Zealand,2012,0.9079999999999999,81.1560975609756,4408100.0,Oceania,5.242107347,23253358.53,10.03807005,44527672.99
1420,New Zealand,2013,0.91,81.4073170731707,4442100.0,Oceania,5.129108939,22902906.46,9.912688832999999,44262929.06
1421,Nicaragua,2000,0.57,69.742,5026796.0,North America,1.766550372,8880077.815,2.755534777,13851494.77
1422,Nicaragua,2001,0.5770000000000001,70.214,5100750.0,North America,1.70914574,8717925.136,2.685041949,13695727.72
1423,Nicaragua,2002,0.583,70.675,5171734.0,North America,1.67991782,8688098.578,2.6641159169999997,13778115.48
1424,Nicaragua,2003,0.5870000000000001,71.117,5240879.0,North America,1.7611902869999998,9230186.742999999,2.675039031,14019558.24
1425,Nicaragua,2004,0.5920000000000001,71.53699999999999,5309703.0,North America,1.636602677,8689869.556,2.564148678,13614860.73
1426,Nicaragua,2005,0.597,71.935,5379328.0,North America,1.712221548,9210604.872000001,2.569170945,13820418.54
1427,Nicaragua,2006,0.601,72.313,5450211.0,North America,1.784715366,9727091.763,2.4628249980000003,13422938.59
1428,Nicaragua,2007,0.607,72.67699999999999,5522106.0,North America,1.635936702,9033838.971,2.431518439,13427136.88
1429,Nicaragua,2008,0.613,73.028,5594506.0,North America,1.55972016,8725885.659,2.376702574,13296510.13
1430,Nicaragua,2009,0.614,73.369,5666581.0,North America,1.52867177,8662371.604,2.3836782469999998,13507351.39
1431,Nicaragua,2010,0.62,73.699,5737723.0,North America,1.499350699,8602854.816,2.303409949,13216321.83
1432,Nicaragua,2011,0.625,74.016,5807820.0,North America,1.581731065,9186361.925,2.359217531,13701840.08
1433,Nicaragua,2012,0.63,74.319,5877108.0,North America,1.467593862,8625092.837000001,2.335509076,13725856.41
1434,Nicaragua,2013,0.636,74.608,5945747.0,North America,1.487361532,8843330.945,2.279728891,13554469.86
1435,Nicaragua,2014,0.642,74.884,6013997.0,North America,1.475227205,8871883.871,2.2135744180000003,13312237.67
1436,Niger,2000,0.255,49.873999999999995,11352973.0,Africa,1.275253778,14314086.03,1.169168261,13123329.15
1437,Niger,2001,0.261,50.494,11771976.0,Africa,1.4836009369999998,17272526.9,1.361377852,15849569.1
1438,Niger,2002,0.266,51.123000000000005,12206002.0,Africa,1.61699397,19526819.18,1.430036169,17269116.78
1439,Niger,2003,0.27,51.77,12656870.0,Africa,1.583066305,19830596.99,1.346783092,16870748.03
1440,Niger,2004,0.278,52.43600000000001,13127012.0,Africa,1.3691576109999999,17793572.31,1.1098030620000001,14423000.59
1441,Niger,2005,0.28600000000000003,53.126999999999995,13618449.0,Africa,1.630546109,21988567.13,1.3665468719999998,18428431.72
1442,Niger,2006,0.293,53.849,14132064.0,Africa,1.640960815,22966067.08,1.401938705,19620833.15
1443,Niger,2007,0.298,54.593,14668338.0,Africa,1.731057539,25148110.83,1.465301259,21287310.0
1444,Niger,2008,0.307,55.35,15228525.0,Africa,1.948998038,29400829.54,1.7111229319999999,25812459.87
1445,Niger,2009,0.312,56.105,15813913.0,Africa,1.514508195,23735675.63,1.2662555690000001,19845010.78
1446,Niger,2010,0.32299999999999995,56.838,16425578.0,Africa,1.8052105059999999,29410489.57,1.61699266,26344044.42
1447,Niger,2011,0.331,57.528,17064636.0,Africa,1.7957651609999998,30431934.31,1.512558082,25632565.54
1448,Niger,2012,0.341,58.16,17731634.0,Africa,1.548515286,27309307.09,1.242490175,21912309.2
1449,Niger,2013,0.345,58.727,18426372.0,Africa,1.6171285880000001,29688702.66,1.297355243,23818015.68
1450,Niger,2014,0.35100000000000003,59.228,19148219.0,Africa,1.755182759,33548035.33,1.428704421,27307826.58
1451,Norway,2000,0.917,78.6341463414634,4490967.0,Europe,6.3442685139999995,28495725.01,8.679673231,38985358.37
1452,Norway,2001,0.9159999999999999,78.7853658536585,4513751.0,Europe,6.612395512999999,29854371.66,8.613553711,38889421.13
1453,Norway,2002,0.9179999999999999,78.9878048780488,4538159.0,Europe,6.067492132999999,27529669.43,8.547579674,38782422.4
1454,Norway,2003,0.924,79.390243902439,4564855.0,Europe,6.096063316,27803841.17,8.52360123,38875720.7
1455,Norway,2004,0.929,79.8414634146342,4591910.0,Europe,6.460058955,29646762.47,8.479973391,38916635.07
1456,Norway,2005,0.9309999999999999,80.0414634146342,4623291.0,Europe,6.284509728,29062024.8,8.352900971,38627072.86
1457,Norway,2006,0.934,80.3439024390244,4660677.0,Europe,6.511384625,30389283.82,8.237811500000001,38446690.86
1458,Norway,2007,0.9359999999999999,80.39512195121951,4709153.0,Europe,6.722734278,31708314.57,8.162268761,38497994.23
1459,Norway,2008,0.9359999999999999,80.5926829268293,4768212.0,Europe,6.630550411000001,31638532.48,8.104788315,38673050.12
1460,Norway,2009,0.9359999999999999,80.7951219512195,4828726.0,Europe,5.686987659,27470255.25,7.910025315,38208349.91
